date,Province_State,stabbr,doses_alloc_total,doses_alloc_moderna,doses_alloc_pfizer,doses_alloc_unknown,doses_shipped_total,doses_shipped_moderna,doses_shipped_pfizer,doses_shipped_unknown,doses_admin_total,doses_admin_moderna,doses_admin_pfizer,doses_admin_unknown,people_total,people_total_2nd_dose
01/27/2021,Kentucky,KY,,,,,466700.0,,,466700.0,319608.0,,,319608.0,,
01/28/2021,Kentucky,KY,,,,,466700.0,,,466700.0,338506.0,,,338506.0,,
01/29/2021,Kentucky,KY,,,,,466700.0,,,466700.0,362924.0,,,362924.0,,
01/30/2021,Kentucky,KY,,,,,466700.0,,,466700.0,382219.0,,,382219.0,,
12/11/2020,Louisiana,LA,186000.0,107000.0,79000.0,,,,,,,,,,,
12/22/2020,Louisiana,LA,,,,,,,,,22108.0,,,22108.0,22108.0,0.0
12/23/2020,Louisiana,LA,,,,,,,,,32766.0,,,32766.0,32766.0,0.0
12/24/2020,Louisiana,LA,,,,,,,,,32766.0,,,32766.0,32766.0,0.0
12/25/2020,Louisiana,LA,,,,,,,,,32766.0,,,32766.0,32766.0,0.0
12/26/2020,Louisiana,LA,,,,,,,,,32766.0,,,32766.0,32766.0,0.0
12/27/2020,Louisiana,LA,,,,,,,,,32766.0,,,32766.0,32766.0,0.0
12/28/2020,Louisiana,LA,,,,,,,,,32766.0,,,32766.0,32766.0,0.0
12/29/2020,Louisiana,LA,,,,,,,,,37969.0,,,37969.0,37969.0,0.0
12/30/2020,Louisiana,LA,,,,,,,,,37969.0,,,37969.0,37969.0,0.0
12/31/2020,Louisiana,LA,,,,,,,,,37969.0,,,37969.0,37969.0,0.0
01/01/2021,Louisiana,LA,,,,,,,,,45289.0,,,45289.0,45289.0,0.0
01/02/2021,Louisiana,LA,,,,,,,,,45289.0,,,45289.0,45289.0,0.0
01/03/2021,Louisiana,LA,,,,,,,,,45289.0,,,45289.0,45289.0,0.0
01/04/2021,Louisiana,LA,,,,,,,,,45289.0,,,45289.0,45289.0,0.0
01/05/2021,Louisiana,LA,,,,,,,,,56452.0,,,56452.0,56452.0,0.0
01/06/2021,Louisiana,LA,,,,,,,,,56452.0,,,56452.0,56452.0,0.0
01/07/2021,Louisiana,LA,,,,,,,,,81585.0,,,81585.0,67449.0,7068.0
01/08/2021,Louisiana,LA,,,,,,,,,81585.0,,,81585.0,67449.0,7068.0
01/09/2021,Louisiana,LA,,,,,,,,,81585.0,,,81585.0,67449.0,7068.0
01/10/2021,Louisiana,LA,,,,,,,,,81585.0,,,81585.0,67449.0,7068.0
01/11/2021,Louisiana,LA,,,,,,,,,81585.0,,,81585.0,67449.0,7068.0
01/12/2021,Louisiana,LA,,,,,,,,,159698.0,,,159698.0,116394.0,21652.0
01/13/2021,Louisiana,LA,,,,,,,,,159698.0,,,159698.0,116394.0,21652.0
01/14/2021,Louisiana,LA,,,,,,,,,201377.0,,,201377.0,139401.0,30988.0
01/15/2021,Louisiana,LA,,,,,,,,,201377.0,,,201377.0,139401.0,30988.0
01/16/2021,Louisiana,LA,,,,,,,,,201377.0,,,201377.0,139401.0,30988.0
01/17/2021,Louisiana,LA,,,,,,,,,201377.0,,,201377.0,139401.0,30988.0
01/18/2021,Louisiana,LA,,,,,,,,,201377.0,,,201377.0,139401.0,30988.0
01/19/2021,Louisiana,LA,,,,,,,,,201377.0,,,201377.0,139401.0,30988.0
01/20/2021,Louisiana,LA,,,,,,,,,267720.0,,,267720.0,196542.0,35589.0
01/21/2021,Louisiana,LA,,,,,,,,,267720.0,,,267720.0,196542.0,35589.0
01/22/2021,Louisiana,LA,,,,,,,,,301316.0,,,301316.0,219590.0,40863.0
01/23/2021,Louisiana,LA,,,,,,,,,314328.0,,,314328.0,230922.0,41703.0
01/24/2021,Louisiana,LA,,,,,,,,,314328.0,,,314328.0,230922.0,41703.0
01/25/2021,Louisiana,LA,,,,,,,,,314328.0,,,314328.0,230922.0,41703.0
01/26/2021,Louisiana,LA,,,,,,,,,314328.0,,,314328.0,230922.0,41703.0
01/27/2021,Louisiana,LA,,,,,,,,,357894.0,,,357894.0,264364.0,46765.0
01/28/2021,Louisiana,LA,,,,,,,,,357894.0,,,357894.0,264364.0,46765.0
01/29/2021,Louisiana,LA,,,,,,,,,397371.0,,,397371.0,281519.0,57926.0
01/30/2021,Louisiana,LA,,,,,,,,,397371.0,,,397371.0,281519.0,57926.0
12/11/2020,Maine,ME,110775.0,59100.0,51675.0,,,,,,,,,,,
12/18/2020,Maine,ME,,,,,,,,,2264.0,,2264.0,,2264.0,
12/19/2020,Maine,ME,,,,,,,,,,,,,,
12/20/2020,Maine,ME,,,,,,,,,,,,,,
12/21/2020,Maine,ME,,,,,,,,,,,,,,
12/22/2020,Maine,ME,,,,,,,,,8001.0,,8001.0,,8001.0,
12/23/2020,Maine,ME,,,,,,,,,13089.0,,,13089.0,13089.0,
12/24/2020,Maine,ME,,,,,,,,,15701.0,,,15701.0,15701.0,
12/25/2020,Maine,ME,,,,,,,,,16236.0,,,16236.0,16236.0,
12/26/2020,Maine,ME,,,,,,,,,17067.0,,,17067.0,17067.0,
12/27/2020,Maine,ME,,,,,,,,,17180.0,,,17180.0,17180.0,
12/28/2020,Maine,ME,,,,,,,,,17180.0,,,17180.0,17180.0,
12/29/2020,Maine,ME,,,,,,,,,19634.0,,,19634.0,19634.0,
12/30/2020,Maine,ME,,,,,,,,,23527.0,,,23527.0,23527.0,
12/31/2020,Maine,ME,,,,,,,,,27122.0,,,27122.0,27122.0,
01/01/2021,Maine,ME,,,,,,,,,30877.0,,,30877.0,30877.0,
01/02/2021,Maine,ME,,,,,,,,,32090.0,,,32090.0,32090.0,
01/03/2021,Maine,ME,,,,,,,,,32995.0,,,32995.0,32995.0,
01/04/2021,Maine,ME,,,,,,,,,33425.0,,,33425.0,,
01/05/2021,Maine,ME,,,,,,,,,35536.0,,,35536.0,,
01/06/2021,Maine,ME,,,,,,,,,35536.0,,,38065.0,,
01/07/2021,Maine,ME,,,,,,,,,42317.0,,,42317.0,,
01/08/2021,Maine,ME,,,,,,,,,46633.0,,,46633.0,40091.0,3271.0
01/09/2021,Maine,ME,,,,,,,,,52324.0,,,52324.0,42988.0,4668.0
01/10/2021,Maine,ME,,,,,,,,,54557.0,,,54557.0,43317.0,5620.0
01/11/2021,Maine,ME,,,,,,,,,55775.0,,,55775.0,43813.0,5981.0
01/12/2021,Maine,ME,,,,,,,,,58083.0,,,58083.0,44217.0,6933.0
01/13/2021,Maine,ME,,,,,,,,,62004.0,,,62004.0,45018.0,8493.0
01/14/2021,Maine,ME,,,,,,,,,66487.0,,,66487.0,46223.0,10132.0
01/15/2021,Maine,ME,,,,,,,,,70228.0,,,70228.0,48994.0,10617.0
01/16/2021,Maine,ME,,,,,,,,,74805.0,,,74805.0,51731.0,11537.0
01/17/2021,Maine,ME,,,,,,,,,78084.0,,,78084.0,54544.0,11770.0
01/18/2021,Maine,ME,,,,,,,,,79149.0,,,79149.0,55429.0,11860.0
01/19/2021,Maine,ME,,,,,,,,,79149.0,,,79149.0,55429.0,11860.0
01/20/2021,Maine,ME,,,,,,,,,81355.0,,,81355.0,56473.0,12441.0
01/21/2021,Maine,ME,,,,,,,,,85847.0,,,85847.0,57567.0,14140.0
01/22/2021,Maine,ME,,,,,,,,,92008.0,,,92008.0,57512.0,17248.0
01/23/2021,Maine,ME,,,,,,,,,98371.0,,,98371.0,58619.0,19876.0
01/24/2021,Maine,ME,,,,,,,,,109262.0,,,109262.0,63948.0,22657.0
01/25/2021,Maine,ME,,,,,,,,,109262.0,,,109262.0,63948.0,22657.0
01/26/2021,Maine,ME,,,,,,,,,110332.0,,,110332.0,64252.0,23040.0
01/27/2021,Maine,ME,,,,,,,,,115213.0,,,115213.0,64095.0,25559.0
01/28/2021,Maine,ME,,,,,,,,,121220.0,,,121220.0,63820.0,28700.0
01/29/2021,Maine,ME,,,,,,,,,128704.0,,,128704.0,65362.0,31671.0
01/30/2021,Maine,ME,,,,,,,,,137531.0,,,137531.0,68015.0,34758.0
01/01/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/02/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/03/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/04/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/05/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/06/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/07/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/08/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/09/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/10/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/11/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/12/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/13/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/14/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/15/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/16/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/17/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/18/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/19/2021,Marshall Islands,MH,,,,,,,,,,,,,,
01/20/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,1282.0,,,1282.0,1248.0,2.0
01/21/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,1514.0,,,1514.0,1480.0,2.0
01/22/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,1991.0,,,1991.0,1957.0,2.0
01/23/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,2438.0,,,2438.0,2404.0,2.0
01/24/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,2873.0,,,2873.0,2837.0,3.0
01/25/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,3098.0,,,3098.0,3062.0,3.0
01/26/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,3098.0,,,3098.0,3062.0,3.0
01/27/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,3284.0,,,3284.0,3247.0,3.0
01/28/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,3538.0,,,3538.0,3467.0,20.0
01/29/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,3755.0,,,3755.0,3465.0,129.0
01/30/2021,Marshall Islands,MH,,,,,13600.0,,,13600.0,3928.0,,,3928.0,3429.0,232.0
12/11/2020,Maryland,MD,155000.0,,,155000.0,,,,,,,,,,
12/22/2020,Maryland,MD,,,,,,,,,7537.0,,,7537.0,7537.0,0.0
12/23/2020,Maryland,MD,,,,,,,,,10497.0,,,10497.0,10497.0,0.0
12/24/2020,Maryland,MD,,,,,,,,,14103.0,,,14103.0,14103.0,0.0
12/25/2020,Maryland,MD,,,,,,,,,16902.0,,,16902.0,16902.0,0.0
12/26/2020,Maryland,MD,,,,,,,,,18789.0,,,18789.0,18789.0,0.0
12/27/2020,Maryland,MD,,,,,,,,,19818.0,,,19818.0,19818.0,0.0
12/28/2020,Maryland,MD,,,,,,,,,20812.0,,,20812.0,20812.0,0.0
12/29/2020,Maryland,MD,,,,,,,,,28615.0,,,28615.0,28615.0,0.0
12/30/2020,Maryland,MD,,,,,,,,,36669.0,,,36669.0,36669.0,0.0
12/31/2020,Maryland,MD,,,,,,,,,47012.0,,,47012.0,47012.0,0.0
01/01/2021,Maryland,MD,,,,,,,,,54060.0,,,54060.0,54060.0,0.0
01/02/2021,Maryland,MD,,,,,,,,,56151.0,,,56151.0,56151.0,0.0
01/03/2021,Maryland,MD,,,,,,,,,59769.0,,,59769.0,59769.0,0.0
01/04/2021,Maryland,MD,,,,,,,,,65692.0,,,65692.0,65692.0,0.0
01/05/2021,Maryland,MD,,,,,,,,,76916.0,,,76916.0,76916.0,0.0
01/06/2021,Maryland,MD,,,,,,,,,87475.0,,,87475.0,85991.0,742.0
01/07/2021,Maryland,MD,,,,,,,,,100010.0,,,100010.0,97062.0,1474.0
01/08/2021,Maryland,MD,,,,,,,,,114684.0,,,114684.0,108836.0,2924.0
01/09/2021,Maryland,MD,,,,,,,,,128797.0,,,128797.0,119145.0,4826.0
01/10/2021,Maryland,MD,,,,,,,,,142402.0,,,142402.0,130024.0,6189.0
01/11/2021,Maryland,MD,,,,,,,,,146172.0,,,146172.0,132840.0,6666.0
01/12/2021,Maryland,MD,,,,,,,,,161784.0,,,161784.0,142474.0,9655.0
01/13/2021,Maryland,MD,,,,,,,,,177611.0,,,177611.0,152203.0,12704.0
01/14/2021,Maryland,MD,,,,,,,,,194255.0,,,194255.0,162575.0,15840.0
01/15/2021,Maryland,MD,,,,,,,,,212713.0,,,212713.0,177727.0,17493.0
01/16/2021,Maryland,MD,,,,,,,,,237266.0,,,237266.0,195974.0,20646.0
01/17/2021,Maryland,MD,,,,,,,,,245036.0,,,245036.0,202444.0,21296.0
01/18/2021,Maryland,MD,,,,,551700.0,,,551700.0,255110.0,,,255110.0,211508.0,21801.0
01/19/2021,Maryland,MD,,,,,551700.0,,,551700.0,255110.0,,,255110.0,211508.0,21801.0
01/20/2021,Maryland,MD,,,,,551700.0,,,551700.0,265657.0,,,265657.0,216931.0,24363.0
01/21/2021,Maryland,MD,,,,,702375.0,,,702375.0,279412.0,,,279412.0,223174.0,28119.0
01/22/2021,Maryland,MD,,,,,668275.0,,,668275.0,294974.0,,,294974.0,233214.0,30880.0
01/23/2021,Maryland,MD,,,,,667275.0,,,667275.0,314861.0,,,314861.0,246677.0,34092.0
01/24/2021,Maryland,MD,,,,,667275.0,,,667275.0,358262.0,,,358262.0,279752.0,39255.0
01/25/2021,Maryland,MD,,,,,667275.0,,,667275.0,358262.0,,,358262.0,279752.0,39255.0
01/26/2021,Maryland,MD,,,,,667275.0,,,667275.0,372937.0,,,372937.0,288481.0,42228.0
01/27/2021,Maryland,MD,,,,,667275.0,,,667275.0,396661.0,,,396661.0,299391.0,48635.0
01/28/2021,Maryland,MD,,,,,852625.0,,,852625.0,419579.0,,,419579.0,306985.0,56297.0
01/29/2021,Maryland,MD,,,,,852625.0,,,852625.0,449916.0,,,449916.0,316684.0,66616.0
01/30/2021,Maryland,MD,,,,,852625.0,,,852625.0,483149.0,,,483149.0,329187.0,76981.0
12/14/2020,Massachusetts,MA,300000.0,120000.0,180000.0,,5850.0,,5850.0,,,,,,,
12/15/2020,Massachusetts,MA,,,,,59475.0,,59475.0,,94.0,,,94.0,94.0,
12/16/2020,Massachusetts,MA,,,,,59475.0,,59475.0,,3277.0,,,3277.0,3277.0,
12/17/2020,Massachusetts,MA,,,,,59475.0,,59475.0,,9853.0,,,9853.0,9853.0,
12/18/2020,Massachusetts,MA,,,,,59475.0,,59475.0,,18642.0,,,18642.0,18642.0,
12/19/2020,Massachusetts,MA,,,,,59475.0,,59475.0,,22609.0,,,22609.0,22609.0,
12/20/2020,Massachusetts,MA,,,,,80075.0,20600.0,59475.0,,24029.0,,,24029.0,28488.0,
12/21/2020,Massachusetts,MA,,,,,121175.0,61700.0,59475.0,,30810.0,,,30810.0,37400.0,
12/22/2020,Massachusetts,MA,,,,,146675.0,87200.0,59475.0,,35618.0,,,35618.0,46053.0,
12/23/2020,Massachusetts,MA,,,,,,,,,55897.0,,,55897.0,55897.0,
12/24/2020,Massachusetts,MA,,,,,,,,,59556.0,,,59556.0,59556.0,
12/25/2020,Massachusetts,MA,,,,,,,,,59847.0,,,59847.0,59847.0,
12/26/2020,Massachusetts,MA,,,,,,,,,62361.0,,,62361.0,62361.0,
12/27/2020,Massachusetts,MA,,,,,,,,,63661.0,,,63661.0,63661.0,
12/28/2020,Massachusetts,MA,,,,,,,,,71387.0,,,71387.0,71387.0,
12/29/2020,Massachusetts,MA,,,,,285050.0,146600.0,138450.0,,78643.0,,,78643.0,78643.0,
12/30/2020,Massachusetts,MA,,,,,285050.0,146600.0,138450.0,,78643.0,,,78643.0,78643.0,
12/31/2020,Massachusetts,MA,,,,,285050.0,146600.0,138450.0,,78643.0,,,78643.0,78643.0,
01/01/2021,Massachusetts,MA,,,,,285050.0,146600.0,138450.0,,78643.0,,,78643.0,78643.0,
01/02/2021,Massachusetts,MA,,,,,285050.0,146600.0,138450.0,,78643.0,,,78643.0,78643.0,
01/03/2021,Massachusetts,MA,,,,,285050.0,146600.0,138450.0,,78643.0,,,78643.0,78643.0,
01/04/2021,Massachusetts,MA,,,,,285050.0,146600.0,138450.0,,78643.0,,,78643.0,78643.0,
01/05/2021,Massachusetts,MA,,,,,285050.0,146600.0,138450.0,,78643.0,,,78643.0,78643.0,
01/06/2021,Massachusetts,MA,,,,,285050.0,146600.0,138450.0,,78643.0,,,78643.0,78643.0,
01/07/2021,Massachusetts,MA,,,,,328000.0,187600.0,140400.0,,141108.0,,,141108.0,138682.0,1213.0
01/08/2021,Massachusetts,MA,,,,,328000.0,187600.0,140400.0,,141108.0,,,141108.0,138682.0,1213.0
01/09/2021,Massachusetts,MA,,,,,328000.0,187600.0,140400.0,,141108.0,,,141108.0,138682.0,1213.0
01/10/2021,Massachusetts,MA,,,,,328000.0,187600.0,140400.0,,141108.0,,,141108.0,138682.0,1213.0
01/11/2021,Massachusetts,MA,,,,,328000.0,187600.0,140400.0,,141108.0,,,141108.0,138682.0,1213.0
01/12/2021,Massachusetts,MA,,,,,328000.0,187600.0,140400.0,,141108.0,,,141108.0,138682.0,1213.0
01/13/2021,Massachusetts,MA,,,,,328000.0,187600.0,140400.0,,141108.0,,,141108.0,138682.0,1213.0
01/14/2021,Massachusetts,MA,,,,,347450.0,205100.0,142350.0,,239174.0,,,239174.0,173206.0,32984.0
01/15/2021,Massachusetts,MA,,,,,347450.0,205100.0,142350.0,,239174.0,,,239174.0,173206.0,32984.0
01/16/2021,Massachusetts,MA,,,,,347450.0,205100.0,142350.0,,239174.0,,,239174.0,173206.0,32984.0
01/17/2021,Massachusetts,MA,,,,,347450.0,205100.0,142350.0,,239174.0,,,239174.0,173206.0,32984.0
01/18/2021,Massachusetts,MA,,,,,347450.0,205100.0,142350.0,,239174.0,,,239174.0,173206.0,32984.0
01/19/2021,Massachusetts,MA,,,,,347450.0,205100.0,142350.0,,239174.0,,,239174.0,173206.0,32984.0
01/20/2021,Massachusetts,MA,,,,,347450.0,205100.0,142350.0,,239174.0,,,239174.0,173206.0,32984.0
01/21/2021,Massachusetts,MA,,,,,347450.0,205100.0,142350.0,,239174.0,,,239174.0,173206.0,32984.0
01/22/2021,Massachusetts,MA,,,,,591775.0,384100.0,207675.0,,359919.0,,,359919.0,256825.0,51547.0
01/23/2021,Massachusetts,MA,,,,,591775.0,384100.0,207675.0,,359919.0,,,359919.0,256825.0,51547.0
01/24/2021,Massachusetts,MA,,,,,591775.0,384100.0,207675.0,,359919.0,,,359919.0,256825.0,51547.0
01/25/2021,Massachusetts,MA,,,,,591775.0,384100.0,207675.0,,359919.0,,,359919.0,256825.0,51547.0
01/26/2021,Massachusetts,MA,,,,,591775.0,384100.0,207675.0,,359919.0,,,359919.0,256825.0,51547.0
01/27/2021,Massachusetts,MA,,,,,591775.0,384100.0,207675.0,,359919.0,,,359919.0,256825.0,51547.0
01/28/2021,Massachusetts,MA,,,,,591775.0,384100.0,207675.0,,359919.0,,,359919.0,256825.0,51547.0
01/29/2021,Massachusetts,MA,,,,,728400.0,482700.0,245700.0,,496103.0,,,496103.0,312127.0,91988.0
01/30/2021,Massachusetts,MA,,,,,728400.0,482700.0,245700.0,,496103.0,,,496103.0,312127.0,91988.0
12/15/2020,Michigan,MI,258425.0,173600.0,84825.0,,4875.0,,4875.0,,10.0,,10.0,,10.0,
12/16/2020,Michigan,MI,,,,,26325.0,,26325.0,,352.0,,352.0,,352.0,
12/17/2020,Michigan,MI,,,,,84825.0,,84825.0,,1097.0,,1097.0,,1097.0,
12/18/2020,Michigan,MI,,,,,84825.0,,84825.0,,2847.0,,2847.0,,2847.0,
12/19/2020,Michigan,MI,,,,,84825.0,,84825.0,,9781.0,,9781.0,,9781.0,
12/20/2020,Michigan,MI,,,,,84825.0,,84825.0,,12430.0,,12430.0,,12430.0,
12/21/2020,Michigan,MI,,,,,104825.0,20000.0,84825.0,,13321.0,,13321.0,,13321.0,
12/22/2020,Michigan,MI,,,,,166775.0,21500.0,145275.0,,26737.0,32.0,26705.0,,26737.0,
12/23/2020,Michigan,MI,,,,,231075.0,85800.0,145275.0,,37660.0,194.0,37466.0,,37660.0,
12/24/2020,Michigan,MI,,,,,231475.0,86200.0,145275.0,,52309.0,234.0,50901.0,,52309.0,
12/25/2020,Michigan,MI,,,,,231475.0,86200.0,145275.0,,54040.0,1408.0,52317.0,,54040.0,
12/26/2020,Michigan,MI,,,,,231475.0,86200.0,145275.0,,54162.0,1723.0,52439.0,,54162.0,
12/27/2020,Michigan,MI,,,,,231475.0,86200.0,145275.0,,57227.0,2655.0,54572.0,,57227.0,
12/28/2020,Michigan,MI,,,,,231475.0,86200.0,145275.0,,58997.0,3134.0,55863.0,,58997.0,
12/29/2020,Michigan,MI,,,,,313375.0,86200.0,227175.0,,74140.0,7082.0,67058.0,,74140.0,
12/30/2020,Michigan,MI,,,,,337875.0,99000.0,238875.0,,86626.0,10346.0,76280.0,,86626.0,
12/31/2020,Michigan,MI,,,,,337875.0,99000.0,238875.0,,106744.0,18090.0,88654.0,,106744.0,
01/01/2021,Michigan,MI,,,,,337875.0,99000.0,238875.0,,113167.0,19775.0,93392.0,,113167.0,
01/02/2021,Michigan,MI,,,,,337875.0,99000.0,238875.0,,114178.0,19785.0,94393.0,,114178.0,
01/03/2021,Michigan,MI,,,,,337875.0,99000.0,238875.0,,118726.0,20671.0,98055.0,,118726.0,
01/04/2021,Michigan,MI,,,,,338375.0,99500.0,238875.0,,128390.0,28077.0,100313.0,,,
01/05/2021,Michigan,MI,,,,,475875.0,108300.0,367575.0,,140245.0,30995.0,109250.0,,139775.0,235.0
01/06/2021,Michigan,MI,,,,,665850.0,293400.0,372450.0,,152511.0,35052.0,117459.0,,150921.0,795.0
01/07/2021,Michigan,MI,,,,,725850.0,353400.0,372450.0,,174749.0,46515.0,128234.0,,170681.0,2034.0
01/08/2021,Michigan,MI,,,,,725850.0,353400.0,372450.0,,195240.0,52588.0,142652.0,,184334.0,5453.0
01/09/2021,Michigan,MI,,,,,725850.0,353400.0,372450.0,,195240.0,52588.0,142652.0,,184334.0,5453.0
01/10/2021,Michigan,MI,,,,,725850.0,353400.0,372450.0,,195240.0,52588.0,142652.0,,184334.0,5453.0
01/11/2021,Michigan,MI,,,,,829200.0,353400.0,475800.0,,233085.0,55289.0,177796.0,,195297.0,18891.0
01/12/2021,Michigan,MI,,,,,831150.0,353400.0,477750.0,,296588.0,82697.0,213891.0,,234126.0,31231.0
01/13/2021,Michigan,MI,,,,,831150.0,353400.0,477750.0,,332139.0,91611.0,240528.0,,247789.0,42175.0
01/14/2021,Michigan,MI,,,,,831150.0,353400.0,477750.0,,368844.0,99829.0,269015.0,,263100.0,52872.0
01/15/2021,Michigan,MI,,,,,831150.0,353400.0,477750.0,,405992.0,109018.0,296974.0,,292228.0,56882.0
01/16/2021,Michigan,MI,,,,,831150.0,353400.0,477750.0,,405992.0,109018.0,296974.0,,292228.0,56882.0
01/17/2021,Michigan,MI,,,,,831150.0,353400.0,477750.0,,405992.0,109018.0,296974.0,,292228.0,56882.0
01/18/2021,Michigan,MI,,,,,1049575.0,440200.0,609375.0,,487959.0,130636.0,357323.0,,352329.0,67815.0
01/19/2021,Michigan,MI,,,,,1049575.0,440200.0,609375.0,,487959.0,130636.0,357323.0,,352329.0,67815.0
01/20/2021,Michigan,MI,,,,,1089225.0,477900.0,611325.0,,512906.0,132199.0,380707.0,,361148.0,75879.0
01/21/2021,Michigan,MI,,,,,1096025.0,484700.0,611325.0,,552713.0,142391.0,410322.0,,378725.0,86994.0
01/22/2021,Michigan,MI,,,,,1096225.0,484900.0,611325.0,,598127.0,156104.0,442023.0,,400793.0,98667.0
01/23/2021,Michigan,MI,,,,,1096225.0,484900.0,611325.0,,642111.0,173530.0,468581.0,,430347.0,105882.0
01/24/2021,Michigan,MI,,,,,1096225.0,484900.0,611325.0,,642111.0,173530.0,468581.0,,430347.0,105882.0
01/25/2021,Michigan,MI,,,,,1096225.0,484900.0,611325.0,,642111.0,173530.0,468581.0,,430347.0,105882.0
01/26/2021,Michigan,MI,,,,,1476775.0,742600.0,734175.0,,730453.0,211464.0,518989.0,,491637.0,119408.0
01/27/2021,Michigan,MI,,,,,1477475.0,743300.0,734175.0,,760066.0,221728.0,538338.0,,498732.0,130667.0
01/28/2021,Michigan,MI,,,,,1479075.0,744900.0,734175.0,,802106.0,238666.0,563440.0,,516044.0,143031.0
01/29/2021,Michigan,MI,,,,,1479475.0,745300.0,734175.0,,854084.0,260580.0,593504.0,,536296.0,158894.0
01/30/2021,Michigan,MI,,,,,1479975.0,745800.0,734175.0,,909038.0,285190.0,623848.0,,560680.0,174179.0
12/14/2020,Minnesota,MN,183400.0,136600.0,46800.0,,46800.0,,46800.0,,,,,,,
12/22/2020,Minnesota,MN,,,,,,,,,,,,,,
12/23/2020,Minnesota,MN,174750.0,94800.0,79950.0,,174750.0,94800.0,79950.0,,2999.0,,2997.0,2.0,2999.0,
12/24/2020,Minnesota,MN,174750.0,94800.0,79950.0,,174750.0,94800.0,79950.0,,2999.0,,2997.0,2.0,2999.0,
12/25/2020,Minnesota,MN,174750.0,94800.0,79950.0,,174750.0,94800.0,79950.0,,2999.0,,2997.0,2.0,2999.0,
12/26/2020,Minnesota,MN,174750.0,94800.0,79950.0,,174750.0,94800.0,79950.0,,2999.0,,2997.0,2.0,2999.0,
12/27/2020,Minnesota,MN,174750.0,94800.0,79950.0,,174750.0,94800.0,79950.0,,2999.0,,2997.0,2.0,2999.0,
12/28/2020,Minnesota,MN,174750.0,94800.0,79950.0,,174750.0,94800.0,79950.0,,2999.0,,2997.0,2.0,2999.0,
12/29/2020,Minnesota,MN,174750.0,94800.0,79950.0,,174750.0,94800.0,79950.0,,38014.0,576.0,37397.0,41.0,38014.0,
12/30/2020,Minnesota,MN,297350.0,127700.0,169650.0,,297350.0,127700.0,169650.0,,44638.0,1080.0,43516.0,42.0,44638.0,
12/31/2020,Minnesota,MN,297350.0,127700.0,169650.0,,297350.0,127700.0,169650.0,,44638.0,1080.0,43516.0,42.0,44638.0,
01/01/2021,Minnesota,MN,297350.0,127700.0,169650.0,,297350.0,127700.0,169650.0,,44638.0,1080.0,43516.0,42.0,44638.0,
01/02/2021,Minnesota,MN,297350.0,127700.0,169650.0,,297350.0,127700.0,169650.0,,57017.0,3283.0,53691.0,43.0,57017.0,
01/03/2021,Minnesota,MN,297350.0,127700.0,169650.0,,297350.0,127700.0,169650.0,,57017.0,3283.0,53691.0,43.0,57017.0,
01/04/2021,Minnesota,MN,297350.0,127700.0,169650.0,,297350.0,127700.0,169650.0,,78402.0,10930.0,67425.0,47.0,,
01/05/2021,Minnesota,MN,297350.0,127700.0,169650.0,,297350.0,127700.0,169650.0,,80857.0,13138.0,67672.0,47.0,,
01/06/2021,Minnesota,MN,396350.0,160400.0,235950.0,,396350.0,160400.0,235950.0,,81167.0,13251.0,67869.0,47.0,,
01/07/2021,Minnesota,MN,396350.0,160400.0,235950.0,,396350.0,160400.0,235950.0,,91174.0,16935.0,74191.0,48.0,,
01/08/2021,Minnesota,MN,396350.0,160400.0,235950.0,,396350.0,160400.0,235950.0,,104226.0,20808.0,83369.0,49.0,,
01/09/2021,Minnesota,MN,396350.0,160400.0,235950.0,,396350.0,160400.0,235950.0,,119744.0,25932.0,93758.0,54.0,,
01/10/2021,Minnesota,MN,396350.0,160400.0,235950.0,,396350.0,160400.0,235950.0,,132280.0,30457.0,101767.0,56.0,,
